Unnamed: 0,Tweets,ID,Length,Date,Source,Likes,Retweets,User,Sentiment,Hour,Month,Day,Month_f
54,"Facing too much network issues and call drop issues. Kindly look into the matter urgently. Thanks
@reliancejio @JioCare",1151327123736424448,119,2019-07-17 03:05:51,Twitter for Android,0,0,bhatiasaurabh24,1,3,7,17,JUL
55,@JioCare @reliancejio Most incoming calls have no voice... Complete blank... Fine with Outgoing calls,1151325403807703045,101,2019-07-17 02:59:01,Twitter for Android,0,0,drdubeysushil,1,2,7,17,JUL
56,"@reliancejio jio 4G only left in name,  net speed is slower than 2G, will be switching to Airtel after this cycle.… https://t.co/dFSFAA3JBy",1151324100930883584,139,2019-07-17 02:53:50,Twitter for Android,0,0,JSkapkoti,0,2,7,17,JUL
57,"Recently ported out 2 of my family numbers from @Idea and now a happy customer of @airtelindia! 
Would now port out… https://t.co/8tcT0z8S9s",1151323445260455936,140,2019-07-17 02:51:14,Twitter for Android,0,0,ShabdYuddh,1,2,7,17,JUL
58,"Worst customer service. Been 3 months since i surrendered my broadband, still no sign of my refund and no one can t… https://t.co/Xi8Kq9jF6q",1151322985803874305,140,2019-07-17 02:49:25,Twitter for Android,0,0,gayathri_vidya,-1,2,7,17,JUL
59,@reliancejio @JioCare  Your internet speeds and network coverage is a huge disappointment. Repeated complaints rega… https://t.co/4xxA7OtFOD,1151322132388823040,140,2019-07-17 02:46:01,Twitter for Android,0,0,DebP73929159,-1,2,7,17,JUL
60,"@reliancejio @JioCinema @DisneyIndia 👉5G RECOMMENDED---SNAPDRAGRON 855 (WHICH MOBILE PHONE IS MORE HIGH)
👉5G HIGHES… https://t.co/OyX8ye1RIf",1151321142826688513,140,2019-07-17 02:42:05,Twitter for Android,0,0,Panjuborkakaty,1,2,7,17,JUL
61,"@JioCare @reliancejio As per telephonic discussion, I hope to get a response from you today. I am sure you have ini… https://t.co/8KhxlHdHLN",1151320923129012230,140,2019-07-17 02:41:13,Twitter for iPhone,0,0,abhijit_sathe,1,2,7,17,JUL
62,"dear ""saavn"" @JioSaavn
please upgrade your servers, app has become very slow since you merged with jio.
I liked saa… https://t.co/cV3rh7AuSX",1151320643880644608,140,2019-07-17 02:40:06,Twitter for Android,1,0,khetarpal67,1,2,7,17,JUL
63,@reliancejio Do you realise that off  late you suck in internet speed  #Jio,1151319978764713984,75,2019-07-17 02:37:28,Twitter for Android,0,0,Birbal95028016,-1,2,7,17,JUL
64,"@reliancejio @JioCare @Idea no network coverage from last 7 daya, everyone is complain ing, no issue resolving appr… https://t.co/M6deQKBwZQ",1151319796228730881,140,2019-07-17 02:36:44,Twitter for Android,1,0,labsharma,0,2,7,17,JUL
67,@JioCare thora bhi to sharm karo @reliancejio and our government institute @TRAI  kuch to action lo… https://t.co/yWGY4aQH9U,1151317140995055616,124,2019-07-17 02:26:11,Twitter for Android,0,0,jhavikas95,1,2,7,17,JUL
68,"@JioCare I have blocked my Jio sim sometime ago, can I unblock it online?? @reliancejio",1151316935532879873,87,2019-07-17 02:25:22,Twitter for Android,0,0,subhashsayz,0,2,7,17,JUL
69,"@JioCare @reliancejio 
Help!!!!!",1151316224023777281,32,2019-07-17 02:22:32,Twitter Web App,0,0,AshishJ99570092,0,2,7,17,JUL
70,@VodafoneIN 17/7/19 aaj bhi no signal in Goregaon West Mumbai city. @TRAI is useless. Nobody fears @TRAI… https://t.co/FuL1XckdVS,1151315899531632641,129,2019-07-17 02:21:15,Twitter for Android,0,0,CpThakur5,-1,2,7,17,JUL
72,1 reason why @Airtel_Presence sucks....@reliancejio @VodafoneIN https://t.co/fx3FrTeHLA,1151311967887343616,87,2019-07-17 02:05:38,Twitter Web App,1,0,ynhmtiu,-1,2,7,17,JUL
73,"@JioCare @reliancejio what a legendary tweet u guys hav "" for future assistance start a private conversation"" 😂 and… https://t.co/oBSr9zUpf8",1151311619017846784,140,2019-07-17 02:04:14,Twitter for Android,0,0,GajraajRathore,1,2,7,17,JUL
74,"@reliancejio @JioCare
Wrost experience with jio. Very massive problem of signal from last 10 days. If problem conti… https://t.co/8v9hUyfOQN",1151309372422705152,140,2019-07-17 01:55:19,Twitter for Android,0,0,AnkitBoora3,0,1,7,17,JUL
75,"@JioCare @reliancejio no response ,no service again . Just a tweet  for  start a private conversation. Taking conta… https://t.co/u3PhcVAa7v",1151308541870989313,140,2019-07-17 01:52:01,Twitter for Android,0,0,GajraajRathore,0,1,7,17,JUL
76,"Did u see dear @JioCare @jio @reliancejio @JioSaavn 
I tested this in all area same result...
Dummy app dummy netwo… https://t.co/SaFt6ZlYHn",1151308139741868034,140,2019-07-17 01:50:25,Twitter for Android,0,0,BeingSachin58,0,1,7,17,JUL
77,RT @SGurrappagari: When it gonna available of jio giga fiber @JioCare @reliancejio in my locality,1151306625879117824,97,2019-07-17 01:44:24,Twitter for Android,0,1,Aravindbunny14,1,1,7,17,JUL
78,My mobile number has been successfully port in @JioCare @reliancejio but still new jio sim has not network.the cust… https://t.co/xYKquRM63j,1151305835789709312,140,2019-07-17 01:41:16,Twitter for Android,2,0,WriterSaagar,1,1,7,17,JUL
79,@tomcruisejit @reliancejio @JioCare Remember that no any company ask you to deposit the amount for such activity.,1151302054716903424,113,2019-07-17 01:26:14,Twitter for Android,0,0,UtkarshTrivedi7,0,1,7,17,JUL
80,@JioCare @reliancejio there is a network and connectivity issue at my village plz resolve this as soon as possible,1151297759518982144,114,2019-07-17 01:09:10,Twitter for Android,0,0,DeshHitDNA,0,1,7,17,JUL
81,"@reliancejio @JioCare Speed in my locality , the services of reliance jio arr degrading day by day . https://t.co/4Vv7iLTe8I",1151296988719173632,124,2019-07-17 01:06:06,Twitter for Android,0,0,namanbdrc2,0,1,7,17,JUL
82,I think you might have started loosing Jio customers....bcz Jio also started doing same things like other networks.… https://t.co/xJEJrHCFLv,1151296932070879232,140,2019-07-17 01:05:53,Twitter for Android,0,0,shlsh_twt,-1,1,7,17,JUL
83,@reliancejio @JioCinema @DisneyIndia What is this issues from jio side in voice calling as said by jio customer car… https://t.co/NKYi82YxmP,1151296462652710912,140,2019-07-17 01:04:01,Twitter for Android,0,0,raj_chouchan,0,1,7,17,JUL
84,"How come @reliancejio network doesn't work in my office but @airtelindia @VodafoneIN does.
Any suggestions?",1151294129579499520,107,2019-07-17 00:54:45,Twitter for Android,1,0,prafull9236,0,0,7,17,JUL
85,@reliancejio High speed data is taking a lot of money from the buyer,1151288743514574853,68,2019-07-17 00:33:21,Twitter for Android,1,0,Bnp72463020,1,0,7,17,JUL
86,@reliancejio Jio is the only exploited company in India,1151288208849690624,55,2019-07-17 00:31:13,Twitter for Android,1,0,Bnp72463020,0,0,7,17,JUL
87,@reliancejio I have not been able to utilize the net for a while now. I want to ask you that I have recharged less money?,1151287833534984192,121,2019-07-17 00:29:44,Twitter for Android,1,0,Bnp72463020,1,0,7,17,JUL
88,@JioCare @reliancejio I disconnected Jio fiber 4 months back I still not received my refund. Can u plz check what is the status.,1151279833487331329,128,2019-07-16 23:57:56,Twitter for Android,0,0,janakiraman1985,0,23,7,16,JUL
89,"RT @Raju_panday: @reliancejio 
@JioCare 
I think we pay the amount for 4g not for 2g or anything manytime i had done complaint but they are…",1151279000313982977,140,2019-07-16 23:54:38,Twitter for Android,0,0,Raju_panday,-1,23,7,16,JUL
90,"RT @aarya_anshu: @reliancejio @JioCare @TRAI @rsprasad Hi all, great services provided by you guys kindly see the attachment.  #very poor n…",1151276921704968198,140,2019-07-16 23:46:22,Twitter for Android,0,1,aarya_anshu,1,23,7,16,JUL
91,@Manasvi_95 @JioCare @reliancejio Jio speed is worst in India 8979455555,1151276069812502528,72,2019-07-16 23:42:59,Twitter for iPhone,0,0,loinprem,-1,23,7,16,JUL
92,@itsSwatipAnchal @JioCare @reliancejio @airtelindia Airtel is even more bogus.. and there usual tactic is to get th… https://t.co/4eil7zox8q,1151273720884813824,140,2019-07-16 23:33:39,Twitter for Android,0,0,thetashaniboys,1,23,7,16,JUL
93,@VodafoneIN please help me porting from @JioCare. @reliancejio network is a laggard...,1151266934534504448,86,2019-07-16 23:06:41,Twitter for Android,0,0,vishu31,0,23,7,16,JUL
94,@VodafoneIN @VickyKedia Jo hain apke customers unko toh achhi service de do pehle 🤔🙄 lko- delhi no network 😭 i m to… https://t.co/6M6px9NhVW,1151257367939600391,140,2019-07-16 22:28:40,Twitter for iPhone,0,0,trifling_life,0,22,7,16,JUL
95,Jo hain apke customers unko toh achhi service de do pehle 🤔🙄 lko- delhi no network 😭 i m toh porting out too… https://t.co/KQ6j9t5dlN,1151257285932527623,133,2019-07-16 22:28:20,Twitter for iPhone,0,0,trifling_life,0,22,7,16,JUL
96,Call drop happens in my location @JioCare @reliancejio,1151256395431305216,54,2019-07-16 22:24:48,Twitter for Android,0,0,tamilmani154,0,22,7,16,JUL
97,@reliancejio is there no way for customers to file a complaint or have it addressed?,1151255748355035137,84,2019-07-16 22:22:14,Twitter for iPhone,0,0,Ae_kabira,-1,22,7,16,JUL
98,@rahulsh99935053 @Airtel_Presence @airtelindia @VodafoneIN @reliancejio @JioCare Please brother don't call me sir.,1151246759642853377,114,2019-07-16 21:46:31,Twitter for Android,0,0,Anirban67298443,0,21,7,16,JUL
99,No follow up action comes from @reliancejio or @JioCare after this standard template response...even I was asked to… https://t.co/6ZUmHsy70x,1151246706119331840,140,2019-07-16 21:46:18,Twitter for Android,0,0,AmitShukla11272,1,21,7,16,JUL
0,The condition of south Delhi mahipal pur network is bad. since morning this is what your fast Internet. @reliancejio @JioCare,1151382257308823552,125,2019-07-17 06:44:56,Twitter for Android,0,0,Bkmishra_,-1,6,7,17,JUL
1,"@MS4BJP @Airtel_Presence @reliancejio @BSNLCorporate Port ur network to any other.
May be vodafone or jio.
@Airtel_Presence is worst.",1151381738242764800,133,2019-07-17 06:42:52,Twitter for Android,0,0,Indian46516018,-1,6,7,17,JUL
2,"Hi @reliancejio @JioCare In my locality ""Brijdham Housing Complex"" Sreebhumi, Kolkata, we are facing network issues… https://t.co/lsZPTz09R7",1151381513134456832,140,2019-07-17 06:41:59,Twitter Web App,0,0,nikunjmundhra2,-1,6,7,17,JUL
3,@Chandann9999 @reliancejio @Idea Cities ithe chplem konni areas lo low vastadi rural areas lo ithe full speed,1151381494004244480,109,2019-07-17 06:41:54,Twitter for Android,0,0,Chandravamsi11,1,6,7,17,JUL
4,@Indian46516018 @Airtel_Presence @reliancejio @BSNLCorporate I'm also Facing this Problem,1151381339460866048,89,2019-07-17 06:41:17,Twitter for Android,0,0,MS4BJP,0,6,7,17,JUL
5,@reliancejio Speed is So Slow And Alyways Automatic Discconnect Mobile Data.,1151381094471614464,76,2019-07-17 06:40:19,Twitter for Android,0,0,JeetuKumarNair1,-1,6,7,17,JUL
6,"@reliancejio  never purchase a jio phone absolutely useless .
Service is still worst",1151380930667266048,84,2019-07-17 06:39:40,Twitter Web Client,0,0,parwanidk,-1,6,7,17,JUL
7,@RavindraGautam_ @VodafoneIN @TRAI @airtelindia @VodafoneGroup @reliancejio @TOIIndiaNews M agree with you sir Afte… https://t.co/EHkv77IvdR,1151380921926348801,140,2019-07-17 06:39:38,Twitter for Android,0,0,2798Abhilasha,0,6,7,17,JUL
8,"@MS4BJP @Airtel_Presence @reliancejio @BSNLCorporate I urge u to port ur @Airtel_Presence no.
I have message proble… https://t.co/1uhFFmgKD5",1151380417724813313,140,2019-07-17 06:37:37,Twitter for Android,1,0,Indian46516018,0,6,7,17,JUL
10,@JioCare @reliancejio they are not interested in resolving issues. In service  industry customer satisfaction is ke… https://t.co/6BqyMgliDB,1151380060554825728,140,2019-07-17 06:36:12,Twitter for Android,0,0,GajraajRathore,-1,6,7,17,JUL
12,@RavindraGautam_ @VodafoneIN @TRAI @airtelindia @VodafoneGroup @reliancejio @TOIIndiaNews Abslutly right why custmo… https://t.co/KVESXyqPBn,1151379601190297600,140,2019-07-17 06:34:23,Twitter for Android,0,0,ekumeedaashaki,1,6,7,17,JUL
13,@reliancejio Tere ko agar shared hay to band karde company,1151379430507311104,58,2019-07-17 06:33:42,Twitter Web App,0,0,AnkitVi60095008,0,6,7,17,JUL
15,"@TRAI @JioCare @reliancejio I have ported to Jio few weeks back. When i try calling other network no's, the call au… https://t.co/pJu5mwLcp6",1151378814074683393,140,2019-07-17 06:31:15,Twitter for Android,0,0,srasatheesh,-1,6,7,17,JUL
16,Network issue in my area is just horrible. U still have to wait sometome for hours to make a call or rise on roof t… https://t.co/ZcPuhSwMpB,1151378733938311168,140,2019-07-17 06:30:56,Twitter for Android,0,0,vikaasrawat,-1,6,7,17,JUL
17,@RavindraGautam_ @VodafoneIN @TRAI @airtelindia @VodafoneGroup @reliancejio @TOIIndiaNews Right sir exactly After a… https://t.co/eL9l41i1e8,1151378602551697408,140,2019-07-17 06:30:25,Twitter for Android,0,0,AbhiHIAbhi9827,1,6,7,17,JUL
18,RT @ArunaPudariBJP: @MS4BJP @Airtel_Presence @reliancejio @BSNLCorporate @Airtel_Presence worst Network In Metpally Area so @reliancejio is…,1151378599770898434,140,2019-07-17 06:30:24,Twitter for Android,0,1,BJP4JagtialDist,-1,6,7,17,JUL
19,"RT @MS4BJP: Dear friends , 
Give me a Good Suggestion for My Mobile Network PORT @Airtel_Presence
To Other Good Network Service Providers.…",1151378588706328576,139,2019-07-17 06:30:21,Twitter for Android,0,2,BJP4JagtialDist,1,6,7,17,JUL
20,"@reliancejio I have ported to Jio few weeks back. When i try calling other network no's, the call automatically dis… https://t.co/h769KRkqR9",1151378362188746752,140,2019-07-17 06:29:27,Twitter for Android,0,0,srasatheesh,-1,6,7,17,JUL
21,"This song not available jio tune. Please approved this jio tune
@JioSaavnCare @JioSaavn @reliancejio @JioCare… https://t.co/oYss1zOLDo",1151378117186871296,134,2019-07-17 06:28:29,Twitter for Android,0,0,JASWANTGOYAL16,-1,6,7,17,JUL
22,@PankajA09859299 @reliancejio @JioCare Yes I am also with your stand. I am also port my jio number 9958681208,1151378059234349056,109,2019-07-17 06:28:15,Twitter for Android,0,0,prakashkanth87,0,6,7,17,JUL
23,@ShabdYuddh @airtelindia @reliancejio @JioCare How's your experience with @airtelindia in terms of 4G network conne… https://t.co/rUTRViL41y,1151377972982509569,140,2019-07-17 06:27:54,Twitter for Android,0,0,anushaimemyself,0,6,7,17,JUL
24,@reliancejio With reliance jio 4g network very bad 😐,1151377641376636928,52,2019-07-17 06:26:35,Twitter for Android,0,0,Nachike15890536,-1,6,7,17,JUL
26,@reliancejio Full Bakwas  service in Thane Bedekar College Cidco Area Thane ( W ) 400 602 😣😣😣😣😣,1151377121656242176,95,2019-07-17 06:24:32,Twitter for Android,0,0,MadanKale5,1,6,7,17,JUL
27,@RavindraGautam_ @VodafoneIN @TRAI @airtelindia @VodafoneGroup @reliancejio @TOIIndiaNews Yes I agree very true aft… https://t.co/9sAkhpwIOP,1151376671183740929,140,2019-07-17 06:22:44,Twitter for Android,0,0,shalu604,1,6,7,17,JUL
28,"@JioCare  I'd been sending DM since yesterday as your MyJio Application is unable to recharge,but you seem to have… https://t.co/C0VfpaKNs6",1151376665538256897,139,2019-07-17 06:22:43,Twitter for Android,0,0,parthjoshihk,-1,6,7,17,JUL
29,@MS4BJP @Airtel_Presence @reliancejio @BSNLCorporate @Airtel_Presence worst Network In Metpally Area so @reliancejio is the Best,1151375917467353089,128,2019-07-17 06:19:44,Twitter for Android,2,1,ArunaPudariBJP,0,6,7,17,JUL
30,@idea_cares The network has fairly been inconsiatent. Could not reply to you for the same reason. Had to borrow… https://t.co/iZD1r1r6Mi,1151375785799933952,136,2019-07-17 06:19:13,Twitter Web App,0,0,Arunwa_KM,1,6,7,17,JUL
32,and in that period if customer face any technical issues from your side then also he dont get any waiver..Hats off… https://t.co/0zTpfwQctV,1151375592618635264,139,2019-07-17 06:18:27,Twitter for Android,0,0,v_k0210,0,6,7,17,JUL
34,"Poor network, frequently call drop #jio @JioCare @reliancejio",1151375295036870656,61,2019-07-17 06:17:16,Twitter for Android,0,0,satam_dipesh,-1,6,7,17,JUL
35,.@Airtel_Presence @airtelindia what is shit service you are providing? No internet access since hour and now i had… https://t.co/1HQ7HlCoGH,1151375103520845824,139,2019-07-17 06:16:30,Twitter for Android,0,0,v_k0210,-1,6,7,17,JUL
36,"Dear friends , 
Give me a Good Suggestion for My Mobile Network PORT @Airtel_Presence
To Other Good Network Service… https://t.co/Clk3xg8lXf",1151375022545440768,140,2019-07-17 06:16:11,Twitter for Android,2,2,MS4BJP,1,6,7,17,JUL
37,"@reliancejio  digital care service is third class, unable to give me e Sim from last 3 days",1151374548815601664,91,2019-07-17 06:14:18,Twitter for iPhone,0,0,antikthinks,-1,6,7,17,JUL
38,"RT @premsa1987: @reliancejio @JioCare @TRAI @rsprasad  jio 4g ki ye speed chal rahi ha ,mara 4g plan leya hua ha ,ye second bar complaint h…",1151374440229249024,140,2019-07-17 06:13:52,Twitter for Android,0,1,premsa1987,-1,6,7,17,JUL
40,@reliancejio Hopeless network Of the year,1151374157575102465,41,2019-07-17 06:12:45,Twitter Web App,0,0,Linkankalita,0,6,7,17,JUL
41,"Hey anyone with a better network and plan for me?
@reliancejio @JioCare @VodafoneIN 

No more @Airtel_Presence",1151373354869202944,110,2019-07-17 06:09:33,Twitter for iPhone,0,0,ipriyamkapoor,1,6,7,17,JUL
42,@shlsh_twt @reliancejio Yes I am agree with you in delhi data speed is very slow https://t.co/gGpyrZ7UU4,1151373139802251265,104,2019-07-17 06:08:42,Twitter for Android,0,0,prakashkanth87,-1,6,7,17,JUL
43,"@reliancejio Could have been good but thanks to reliance Jio's poor internet speed since a month, wednesday is not treating good",1151372395006984192,128,2019-07-17 06:05:45,Twitter for Android,0,0,SumitBadaya,1,6,7,17,JUL
44,"@reliancejio @JioCare I've got lots of issues with Jio data on 4G and broadband.. have DM'd you my concerns.
Please check DM and revert.",1151371871947874304,136,2019-07-17 06:03:40,Twitter for Android,0,0,shaswat_doctor,0,6,7,17,JUL
